CO_PER_ROL,CONAME,CEOANN,AGE,TDC2,GVKEY,EXECID,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,SICDESC,INDDESC,SPCODE,TICKER,SPINDEX,SIC
28283,FRANKLIN RESOURCES INC,CEO,57,9862.161,004885,27352,2021,2020-02-11,,,INVESTMENT ADVICE,Asset Management & Custody Banks,SP,BEN,4020,6282
28283,FRANKLIN RESOURCES INC,CEO,58,15734.997,004885,27352,2022,2020-02-11,,,INVESTMENT ADVICE,Asset Management & Custody Banks,SP,BEN,4020,6282
28283,FRANKLIN RESOURCES INC,CEO,59,8094.205,004885,27352,2023,2020-02-11,,,INVESTMENT ADVICE,Asset Management & Custody Banks,SP,BEN,4020,6282
5997,ARTHUR J GALLAGHER & CO,CEO,61,4453.153,004973,08963,2013,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,62,5875.029,004973,08963,2014,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,63,5643.898,004973,08963,2015,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,64,5687.351,004973,08963,2016,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,65,9195.665,004973,08963,2017,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,66,9478.697,004973,08963,2018,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,67,9909.103,004973,08963,2019,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,68,17626.113,004973,08963,2020,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,69,12063.516,004973,08963,2021,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,70,18434.506,004973,08963,2022,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
5997,ARTHUR J GALLAGHER & CO,CEO,71,23500.851,004973,08963,2023,1995-01-01,,,"INSURANCE AGENTS, BROKERS, AND SERVICE",Insurance Brokers,SP,AJG,4030,6411
45152,GENERAL DYNAMICS CORP,CEO,55,18783.026,005046,42502,2013,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,56,16714.149,005046,42502,2014,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,57,13568.837,005046,42502,2015,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,58,20940.974,005046,42502,2016,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,59,23093.878,005046,42502,2017,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,60,22216.686,005046,42502,2018,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,61,128087.167,005046,42502,2019,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,62,14807.098,005046,42502,2020,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,63,19203.764,005046,42502,2021,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,64,70830.963,005046,42502,2022,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
45152,GENERAL DYNAMICS CORP,CEO,65,17933.06,005046,42502,2023,2013-01-01,,,AIRCRAFT,Aerospace & Defense,SP,GD,2010,3721
21042,GE AEROSPACE,CEO,56,19202.302,005047,20859,2013,2001-01-01,1982-01-01,2017-07-31,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
21042,GE AEROSPACE,CEO,57,16290.141,005047,20859,2014,2001-01-01,1982-01-01,2017-07-31,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
21042,GE AEROSPACE,CEO,58,23867.472,005047,20859,2015,2001-01-01,1982-01-01,2017-07-31,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
21042,GE AEROSPACE,CEO,59,15820.122,005047,20859,2016,2001-01-01,1982-01-01,2017-07-31,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
21042,GE AEROSPACE,CEO,60,4982.197,005047,20859,2017,2001-01-01,1982-01-01,2017-07-31,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
58716,GE AEROSPACE,CEO,57,16643.29,005047,54024,2018,2017-08-01,,2018-10-01,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
60959,GE AEROSPACE,CEO,56,23584.6,005047,13127,2019,2018-10-01,,,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
60959,GE AEROSPACE,CEO,57,72728.233,005047,13127,2020,2018-10-01,,,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
60959,GE AEROSPACE,CEO,58,21720.296,005047,13127,2021,2018-10-01,,,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
60959,GE AEROSPACE,CEO,59,8046.371,005047,13127,2022,2018-10-01,,,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
60959,GE AEROSPACE,CEO,60,13696.007,005047,13127,2023,2018-10-01,,,CONGLOMERATES,Aerospace & Defense,SP,GE,2010,9997
29646,GENERAL MILLS INC,CEO,60,7529.169,005071,28542,2013,2007-09-24,1979-01-01,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
29646,GENERAL MILLS INC,CEO,61,12428.75,005071,28542,2014,2007-09-24,1979-01-01,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
29646,GENERAL MILLS INC,CEO,62,12617.315,005071,28542,2015,2007-09-24,1979-01-01,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
29646,GENERAL MILLS INC,CEO,63,23504.176,005071,28542,2016,2007-09-24,1979-01-01,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,51,5770.05,005071,48004,2017,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,52,7017.816,005071,48004,2018,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,53,12626.15,005071,48004,2019,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,54,9225.809,005071,48004,2020,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,55,13082.816,005071,48004,2021,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
51325,GENERAL MILLS INC,CEO,56,12905.437,005071,48004,2022,2017-06-01,,,GRAIN MILL PRODUCTS,Packaged Foods & Meats,SP,GIS,3020,2040
43690,GENERAL MOTORS CO,CEO,64,9068.476,005073,00407,2013,2010-09-01,,2014-01-15,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,52,15812.902,005073,44629,2014,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,53,17409.622,005073,44629,2015,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,54,22400.282,005073,44629,2016,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,55,18655.253,005073,44629,2017,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,56,18445.444,005073,44629,2018,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,57,17802.881,005073,44629,2019,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,58,37375.301,005073,44629,2020,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
65599,GENERAL MOTORS CO,CEO,58,5451.707,005073,59805,2020,,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,59,51695.996,005073,44629,2021,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,60,24104.56,005073,44629,2022,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
47522,GENERAL MOTORS CO,CEO,61,22972.392,005073,44629,2023,2014-01-15,,,MOTOR VEHICLES AND PASSENGER CAR BODIES,Automobile Manufacturers,SP,GM,2510,3711
1017,GENUINE PARTS CO,CEO,65,10755.283,005125,01259,2013,2004-08-01,,2016-04-01,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
1017,GENUINE PARTS CO,CEO,66,12334.438,005125,01259,2014,2004-08-01,,2016-04-01,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
1017,GENUINE PARTS CO,CEO,67,4575.19,005125,01259,2015,2004-08-01,,2016-04-01,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,59,3451.014,005125,32447,2016,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,60,3363.226,005125,32447,2017,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,61,4469.83,005125,32447,2018,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,62,6445.606,005125,32447,2019,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,63,5813.031,005125,32447,2020,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,64,11201.563,005125,32447,2021,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,65,11743.315,005125,32447,2022,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
33962,GENUINE PARTS CO,CEO,66,9727.48,005125,32447,2023,2016-05-01,,,MOTOR VEHICLE SUPPLIES AND NEW PARTS,Distributors,SP,GPC,2550,5013
25083,GRAINGER (W W) INC,CEO,55,9139.28,005256,24473,2013,2008-06-01,,2016-09-01,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
25083,GRAINGER (W W) INC,CEO,56,4683.345,005256,24473,2014,2008-06-01,,2016-09-01,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
25083,GRAINGER (W W) INC,CEO,57,25976.842,005256,24473,2015,2008-06-01,,2016-09-01,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
25083,GRAINGER (W W) INC,CEO,58,4632.549,005256,24473,2016,2008-06-01,,2016-09-01,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,49,8035.598,005256,36887,2017,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,50,12165.563,005256,36887,2018,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,51,5584.029,005256,36887,2019,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,52,10048.432,005256,36887,2020,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,53,12824.87,005256,36887,2021,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,54,18205.799,005256,36887,2022,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
38953,GRAINGER (W W) INC,CEO,55,31355.263,005256,36887,2023,2016-10-01,,,WHOLESALE TRADE-DURABLE GOODS,Trading Companies & Distributors,SP,GWW,2010,5000
12191,HALLIBURTON CO,CEO,59,24510.672,005439,12690,2013,2000-08-01,,2017-06-01,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
12191,HALLIBURTON CO,CEO,60,34419.007,005439,12690,2014,2000-08-01,,2017-06-01,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
12191,HALLIBURTON CO,CEO,61,13767.988,005439,12690,2015,2000-08-01,,2017-06-01,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
12191,HALLIBURTON CO,CEO,62,15913.146,005439,12690,2016,2000-08-01,,2017-06-01,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,53,21572.344,005439,44179,2017,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,54,15699.708,005439,44179,2018,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,55,12753.614,005439,44179,2019,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,56,22319.385,005439,44179,2020,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,57,23591.982,005439,44179,2021,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,58,23402.317,005439,44179,2022,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
47017,HALLIBURTON CO,CEO,59,19572.279,005439,44179,2023,2017-06-01,,,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",Oil & Gas Equipment & Services,SP,HAL,1010,1389
46303,L3HARRIS TECHNOLOGIES INC,CEO,50,4530.068,005492,37150,2013,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,51,5643.93,005492,37150,2014,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,52,5142.029,005492,37150,2015,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,53,8933.096,005492,37150,2016,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,54,8277.874,005492,37150,2017,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,55,14016.113,005492,37150,2018,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,56,82387.268,005492,37150,2019,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
46303,L3HARRIS TECHNOLOGIES INC,CEO,57,45881.36,005492,37150,2020,2011-11-01,,2021-06-29,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
63205,L3HARRIS TECHNOLOGIES INC,CEO,60,12947.737,005492,29263,2021,2021-06-29,,,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
63205,L3HARRIS TECHNOLOGIES INC,CEO,61,16798.777,005492,29263,2022,2021-06-29,,,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
63205,L3HARRIS TECHNOLOGIES INC,CEO,62,6335.106,005492,29263,2023,2021-06-29,,,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTI",Aerospace & Defense,SP,LHX,2010,3812
21459,HASBRO INC,CEO,49,42724.61,005518,21212,2013,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,50,20598.721,005518,21212,2014,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,51,22386.465,005518,21212,2015,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,52,29681.139,005518,21212,2016,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,53,20752.299,005518,21212,2017,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,54,5009.45,005518,21212,2018,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,55,29561.624,005518,21212,2019,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,56,18690.437,005518,21212,2020,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
21459,HASBRO INC,CEO,57,29657.514,005518,21212,2021,2008-05-22,2000-01-01,2021-10-10,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
68310,HASBRO INC,CEO,48,7196.358,005518,62157,2022,2022-02-25,,,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
68310,HASBRO INC,CEO,49,9399.829,005518,62157,2023,2022-02-25,,,"GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS",Leisure Products,SP,HAS,2520,3944
34652,WELLTOWER INC,CEO,66,20304.838,005543,33059,2013,1996-10-01,,2014-04-13,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,56,8176.821,005543,26115,2014,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,57,10967.246,005543,26115,2015,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,58,13734.354,005543,26115,2016,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,59,10518.064,005543,26115,2017,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,60,12884.453,005543,26115,2018,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,61,13142.124,005543,26115,2019,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
50517,WELLTOWER INC,CEO,62,14589.584,005543,26115,2020,2014-04-13,,2020-10-05,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
58722,WELLTOWER INC,CEO,40,11253.622,005543,54028,2021,2020-10-05,,,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
58722,WELLTOWER INC,CEO,41,11566.935,005543,54028,2022,2020-10-05,,,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
58722,WELLTOWER INC,CEO,42,17199.891,005543,54028,2023,2020-10-05,,,REAL ESTATE INVESTMENT TRUSTS,Health Care REITs,SP,WELL,6010,6798
48399,KRAFT HEINZ CO,CEO,43,1753.026,005568,41083,2013,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
48399,KRAFT HEINZ CO,CEO,44,2271.358,005568,41083,2014,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
48399,KRAFT HEINZ CO,CEO,45,2489.455,005568,41083,2015,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
48399,KRAFT HEINZ CO,CEO,46,5272.591,005568,41083,2016,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
48399,KRAFT HEINZ CO,CEO,47,4194.179,005568,41083,2017,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
48399,KRAFT HEINZ CO,CEO,48,27692.849,005568,41083,2018,2015-07-02,,2019-06-25,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
63573,KRAFT HEINZ CO,CEO,53,43297.48,005568,58103,2019,2019-06-25,,2024-01-01,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
63573,KRAFT HEINZ CO,CEO,54,6140.131,005568,58103,2020,2019-06-25,,2024-01-01,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
63573,KRAFT HEINZ CO,CEO,55,8605.599,005568,58103,2021,2019-06-25,,2024-01-01,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
63573,KRAFT HEINZ CO,CEO,56,7098.246,005568,58103,2022,2019-06-25,,2024-01-01,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
63573,KRAFT HEINZ CO,CEO,57,6821.152,005568,58103,2023,2019-06-25,,2024-01-01,"CANNED, FROZEN, AND PRESERVED FRUITS, VEGETABLES,",Packaged Foods & Meats,SP,KHC,3020,2030
32248,HERSHEY CO,CEO,56,11195.723,005597,30900,2013,2011-05-01,2003-01-01,2017-03-01,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
32248,HERSHEY CO,CEO,57,8295.667,005597,30900,2014,2011-05-01,2003-01-01,2017-03-01,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
32248,HERSHEY CO,CEO,58,2381.537,005597,30900,2015,2011-05-01,2003-01-01,2017-03-01,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
32248,HERSHEY CO,CEO,59,3476.301,005597,30900,2016,2011-05-01,2003-01-01,2017-03-01,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
30359,HERSHEY CO,CEO,55,3253.427,005597,29187,2017,2017-03-01,2005-04-18,,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
30359,HERSHEY CO,CEO,56,3200.709,005597,29187,2018,2017-03-01,2005-04-18,,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
30359,HERSHEY CO,CEO,57,11648.038,005597,29187,2019,2017-03-01,2005-04-18,,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
30359,HERSHEY CO,CEO,58,12677.639,005597,29187,2020,2017-03-01,2005-04-18,,SUGAR AND CONFECTIONERY PRODUCTS,Packaged Foods & Meats,SP,HSY,3020,2060
